n,index,eigenvalue,residual,exact_eigenvalue,eigenvector
50,21,3.4526740198558330e+00,4.6157522248790883e-14,3.4526740198558348e+00,-1.9046985947211759e-01;1.0424910252330027e-01;1.3341161725445427e-01;-1.7726874669958559e-01;-3.6387826718337082e-02;1.9718474962350466e-01;-7.1536509638862308e-02;-1.5803095936935155e-01;1.5803095936882858e-01;7.1536509639446147e-02;-1.9718474962339416e-01;3.6387826717788369e-02;1.7726874669952039e-01;-1.3341161725412651e-01;-1.0424910252319676e-01;1.9046985947177555e-01;-2.7482262071001787e-13;-1.9046985947156353e-01;1.0424910252338118e-01;1.3341161725382600e-01;-1.7726874669938780e-01;-3.6387826717808665e-02;1.9718474962309759e-01;-7.1536509638951792e-02;-1.5803095936905143e-01;1.5803095936888123e-01;7.1536509639446591e-02;-1.9718474962332963e-01;3.6387826717738131e-02;1.7726874669986709e-01;-1.3341161725411194e-01;-1.0424910252337093e-01;1.9046985947196460e-01;-7.8782039255903838e-14;-1.9046985947166739e-01;1.0424910252356387e-01;1.3341161725375508e-01;-1.7726874669934073e-01;-3.6387826717489496e-02;1.9718474962300514e-01;-7.1536509639230875e-02;-1.5803095936861788e-01;1.5803095936897116e-01;7.1536509639137644e-02;-1.9718474962335089e-01;3.6387826717983095e-02;1.7726874669989162e-01;-1.3341161725439954e-01;-1.0424910252366217e-01;1.9046985947245215e-01
50,22,3.5721338335870056e+00,5.8360723661129058e-14,3.5721338335870052e+00,1.9344479233825848e-01;-8.2768481710091241e-02;-1.5803095936887207e-01;1.5038458246995268e-01;9.3686484579630483e-02;-1.9046985947194661e-01;-1.2190875990298874e-02;1.9568592284733730e-01;-7.1536509639052184e-02;-1.6507787070932387e-01;1.4216774533905407e-01;1.0424910252331827e-01;-1.8677240918781107e-01;-2.4335507812277796e-02;1.9718474962335383e-01;-6.0033175083901248e-02;-1.7149858514253621e-01;1.3341161725412043e-01;1.1441626791295692e-01;-1.8236646718124924e-01;-3.6387826717782547e-02;1.9793558710337628e-01;-4.8302114132752212e-02;-1.7726874669966525e-01;1.2414941320799502e-01;1.2414941320797675e-01;-1.7726874669961357e-01;-4.8302114132731569e-02;1.9793558710322715e-01;-3.6387826717626394e-02;-1.8236646718132657e-01;1.1441626791302476e-01;1.3341161725403439e-01;-1.7149858514250690e-01;-6.0033175083899201e-02;1.9718474962343571e-01;-2.4335507812408730e-02;-1.8677240918777085e-01;1.0424910252335387e-01;1.4216774533904872e-01;-1.6507787070931509e-01;-7.1536509639130011e-02;1.9568592284738379e-01;-1.2190875990218871e-02;-1.9046985947205652e-01;9.3686484579679818e-02;1.5038458246989533e-01;-1.5803095936878198e-01;-8.2768481710107158e-02;1.9344479233819872e-01
50,23,3.6932166902426298e+00,5.8249701358666542e-14,3.6932166902426293e+00,1.9568592284700087e-01;-6.0033175083907341e-02;-1.7726874669958292e-01;1.1441626791304971e-01;1.4216774533905766e-01;-1.5803095936857692e-01;-9.3686484579957416e-02;1.8677240918781496e-01;3.6387826717923455e-02;-1.9793558710311115e-01;2.4335507812302957e-02;1.9046985947197478e-01;-8.2768481710019853e-02;-1.6507787070933869e-01;1.3341161725409034e-01;1.2414941320811544e-01;-1.7149858514251967e-01;-7.1536509639327547e-02;1.9344479233829431e-01;1.2190875990558726e-02;-1.9718474962342114e-01;4.8302114132888541e-02;1.8236646718139499e-01;-1.0424910252326812e-01;-1.5038458247016598e-01;1.5038458247025024e-01;1.0424910252348175e-01;-1.8236646718139432e-01;-4.8302114132671936e-02;1.9718474962342106e-01;-1.2190875990382847e-02;-1.9344479233829395e-01;7.1536509639498314e-02;1.7149858514244101e-01;-1.2414941320787209e-01;-1.3341161725422723e-01;1.6507787070955693e-01;8.2768481709948591e-02;-1.9046985947184208e-01;-2.4335507812285932e-02;1.9793558710318879e-01;-3.6387826717898468e-02;-1.8677240918768401e-01;9.3686484579933060e-02;1.5803095936870534e-01;-1.4216774533904153e-01;-1.1441626791300127e-01;1.7726874669965140e-01;6.0033175083879155e-02;-1.9568592284694469e-01
50,24,3.8154632810733955e+00,6.4022861086717356e-14,3.8154632810733964e+00,1.9718474962208238e-01;-3.6387826717737902e-02;-1.9046985947073855e-01;7.1536509638915752e-02;1.7726874669849843e-01;-1.0424910252294665e-01;-1.5803095936769510e-01;1.3341161725356690e-01;1.3341161725289682e-01;-1.5803095936829098e-01;-1.0424910252211049e-01;1.7726874669883866e-01;7.1536509638041659e-02;-1.9046985947104561e-01;-3.6387826716601762e-02;1.9718474962223095e-01;-1.2633386108848335e-12;-1.9718474962223567e-01;3.6387826719207164e-02;1.9046985947077244e-01;-7.1536509640424184e-02;-1.7726874669855169e-01;1.0424910252461606e-01;1.5803095936767297e-01;-1.3341161725530029e-01;-1.3341161725288123e-01;1.5803095937020720e-01;1.0424910252204483e-01;-1.7726874670082335e-01;-7.1536509638027670e-02;1.9046985947306744e-01;3.6387826716618707e-02;-1.9718474962424085e-01;1.2333590941770954e-12;1.9718474962425483e-01;-3.6387826719213028e-02;-1.9046985947281564e-01;7.1536509640451648e-02;1.7726874670051446e-01;-1.0424910252458101e-01;-1.5803095936955944e-01;1.3341161725526696e-01;1.3341161725464282e-01;-1.5803095937014583e-01;-1.0424910252375306e-01;1.7726874670088669e-01;7.1536509639542320e-02;-1.9046985947312475e-01;-3.6387826718035324e-02;1.9718474962438748e-01
50,25,3.9384098828876595e+00,8.2952163656576275e-14,3.9384098828876590e+00,1.9793558710441814e-01;-1.2190875990525280e-02;-1.9718474962468432e-01;2.4335507812930680e-02;1.9568592284831504e-01;-3.6387826718475104e-02;-1.9344479233939699e-01;4.8302114133450758e-02;1.9046985947313080e-01;-6.0033175085170788e-02;-1.8677240918875876e-01;7.1536509640436743e-02;1.8236646718200863e-01;-8.2768481711742253e-02;-1.7726874670007617e-01;9.3686484581567850e-02;1.7149858514235619e-01;-1.0424910252501365e-01;-1.6507787070892560e-01;1.1441626791448843e-01;1.5803095936830081e-01;-1.2414941320941243e-01;-1.5038458246901151e-01;1.3341161725514297e-01;1.4216774533808899e-01;-1.4216774533996288e-01;-1.3341161725296932e-01;1.5038458247071776e-01;1.2414941320655076e-01;-1.5803095936916656e-01;-1.1441626791172219e-01;1.6507787070945512e-01;1.0424910252219878e-01;-1.7149858514259894e-01;-9.3686484578441531e-02;1.7726874669939513e-01;8.2768481709096453e-02;-1.8236646718098604e-01;-7.1536509637962251e-02;1.8677240918735991e-01;6.0033175082668179e-02;-1.9046985947091136e-01;-4.8302114131626016e-02;1.9344479233706641e-01;3.6387826716936626e-02;-1.9568592284581240e-01;-2.4335507811620131e-02;1.9718474962170043e-01;1.2190875990117532e-02;-1.9793558710166259e-01
50,26,4.0615901171123472e+00,9.8236233962249272e-14,4.0615901171123410e+00,1.9793558710333820e-01;1.2190875989854072e-02;-1.9718474962348453e-01;-2.4335507812080191e-02;1.9568592284696498e-01;3.6387826717614022e-02;-1.9344479233786185e-01;-4.8302114132689075e-02;1.9046985947189404e-01;6.0033175084369041e-02;-1.8677240918777063e-01;-7.1536509639462786e-02;1.8236646718125052e-01;8.2768481710134525e-02;-1.7726874669969778e-01;-9.3686484579781668e-02;1.7149858514258362e-01;1.0424910252334345e-01;-1.6507787070932792e-01;-1.1441626791294431e-01;1.5803095936928893e-01;1.2414941320802975e-01;-1.5038458247029923e-01;-1.3341161725417214e-01;1.4216774533905521e-01;1.4216774533891272e-01;-1.3341161725390602e-01;-1.5038458246988159e-01;1.2414941320755150e-01;1.5803095936904771e-01;-1.1441626791266993e-01;-1.6507787070939686e-01;1.0424910252361061e-01;1.7149858514288058e-01;-9.3686484580314922e-02;-1.7726874669993539e-01;8.2768481710484398e-02;1.8236646718118141e-01;-7.1536509639301082e-02;-1.8677240918760524e-01;6.0033175083766099e-02;1.9046985947174047e-01;-4.8302114132249517e-02;-1.9344479233786530e-01;3.6387826717722623e-02;1.9568592284712211e-01;-2.4335507812624908e-02;-1.9718474962349025e-01;1.2190875990398090e-02;1.9793558710330611e-01
50,27,4.1845367189265987e+00,9.5590202420225978e-14,4.1845367189266041e+00,1.9718474962262139e-01;3.6387826718222584e-02;-1.9046985947161704e-01;-7.1536509639292534e-02;1.7726874669977249e-01;1.0424910252350041e-01;-1.5803095936864595e-01;-1.3341161725415512e-01;1.3341161725401948e-01;1.5803095936947650e-01;-1.0424910252329009e-01;-1.7726874669982579e-01;7.1536509639342813e-02;1.9046985947203732e-01;-3.6387826717641646e-02;-1.9718474962347315e-01;-3.6829376009882564e-13;1.9718474962385549e-01;3.6387826717849570e-02;-1.9046985947241493e-01;-7.1536509638986875e-02;1.7726874669969886e-01;1.0424910252306718e-01;-1.5803095936881767e-01;-1.3341161725401737e-01;1.3341161725424255e-01;1.5803095936859379e-01;-1.0424910252352868e-01;-1.7726874669922099e-01;7.1536509639313697e-02;1.9046985947167885e-01;-3.6387826717845635e-02;-1.9718474962326282e-01;2.3316887405094067e-13;1.9718474962309565e-01;3.6387826717621807e-02;-1.9046985947155129e-01;-7.1536509639255924e-02;1.7726874669913859e-01;1.0424910252357174e-01;-1.5803095936880401e-01;-1.3341161725455783e-01;1.3341161725388603e-01;1.5803095936917042e-01;-1.0424910252333751e-01;-1.7726874670010107e-01;7.1536509639019849e-02;1.9046985947213280e-01;-3.6387826717891113e-02;-1.9718474962341551e-01
50,28,4.3067833097573756e+00,7.3570779098493703e-14,4.3067833097573711e+00,1.9568592284688208e-01;6.0033175083599219e-02;-1.7726874669958914e-01;-1.1441626791268530e-01;1.4216774533967158e-01;1.5803095936909420e-01;-9.3686484580282434e-02;-1.8677240918814900e-01;3.6387826717745715e-02;1.9793558710330217e-01;2.4335507812769355e-02;-1.9046985947184578e-01;-8.2768481710501163e-02;1.6507787070890689e-01;1.3341161725405798e-01;-1.2414941320770045e-01;-1.7149858514230781e-01;7.1536509639477636e-02;1.9344479233807557e-01;-1.2190875990719096e-02;-1.9718474962321542e-01;-4.8302114132537363e-02;1.8236646718142951e-01;1.0424910252332981e-01;-1.5038458247019160e-01;-1.5038458247015701e-01;1.0424910252324217e-01;1.8236646718152053e-01;-4.8302114132509129e-02;-1.9718474962340110e-01;-1.2190875990500952e-02;1.9344479233799905e-01;7.1536509639353721e-02;-1.7149858514210706e-01;-1.2414941320781608e-01;1.3341161725405523e-01;1.6507787070895619e-01;-8.2768481710521646e-02;-1.9046985947182313e-01;2.4335507812669587e-02;1.9793558710345416e-01;3.6387826717668617e-02;-1.8677240918825957e-01;-9.3686484580038976e-02;1.5803095936890740e-01;1.4216774533966811e-01;-1.1441626791252081e-01;-1.7726874669976028e-01;6.0033175083667824e-02;1.9568592284688613e-01
50,29,4.4278661664129944e+00,8.2841141354113760e-14,4.4278661664129952e+00,1.9344479233843118e-01;8.2768481710535038e-02;-1.5803095936894321e-01;-1.5038458247010753e-01;9.3686484579621920e-02;1.9046985947193462e-01;-1.2190875990078912e-02;-1.9568592284719855e-01;-7.1536509639558737e-02;1.6507787070879806e-01;1.4216774533909854e-01;-1.0424910252306224e-01;-1.8677240918742963e-01;2.4335507812805187e-02;1.9718474962299401e-01;6.0033175083633372e-02;-1.7149858514258934e-01;-1.3341161725429521e-01;1.1441626791320385e-01;1.8236646718137178e-01;-3.6387826718029356e-02;-1.9793558710318909e-01;-4.8302114132484822e-02;1.7726874670013854e-01;1.2414941320800187e-01;-1.2414941320816175e-01;-1.7726874669993678e-01;4.8302114132338980e-02;1.9793558710354664e-01;3.6387826718168835e-02;-1.8236646718137420e-01;-1.1441626791303226e-01;1.3341161725392561e-01;1.7149858514256455e-01;-6.0033175083720032e-02;-1.9718474962304233e-01;-2.4335507812464338e-02;1.8677240918738647e-01;1.0424910252314501e-01;-1.4216774533926579e-01;-1.6507787070913063e-01;7.1536509639507570e-02;1.9568592284702302e-01;1.2190875990222665e-02;-1.9046985947181747e-01;-9.3686484579616494e-02;1.5038458247013747e-01;1.5803095936872302e-01;-8.2768481710636124e-02;-1.9344479233857392e-01
50,30,4.5473259801441630e+00,5.4636850599365516e-14,4.5473259801441657e+00,-1.9046985947179215e-01;-1.0424910252340092e-01;1.3341161725424971e-01;1.7726874669971251e-01;-3.6387826717992802e-02;-1.9718474962335417e-01;-7.1536509639269108e-02;1.5803095936869840e-01;1.5803095936892456e-01;-7.1536509639276158e-02;-1.9718474962329630e-01;-3.6387826717727355e-02;1.7726874669957790e-01;1.3341161725408540e-01;-1.0424910252337324e-01;-1.9046985947211204e-01;-9.9196140770665807e-14;1.9046985947185033e-01;1.0424910252327528e-01;-1.3341161725414330e-01;-1.7726874669947382e-01;3.6387826717735682e-02;1.9718474962340229e-01;7.1536509639205298e-02;-1.5803095936904304e-01;-1.5803095936891198e-01;7.1536509639144666e-02;1.9718474962321927e-01;3.6387826717970112e-02;-1.7726874669961165e-01;-1.3341161725405065e-01;1.0424910252348804e-01;1.9046985947194234e-01;-1.1150574250430987e-15;-1.9046985947180098e-01;-1.0424910252351972e-01;1.3341161725425688e-01;1.7726874669972900e-01;-3.6387826717895137e-02;-1.9718474962311300e-01;-7.1536509639099091e-02;1.5803095936888739e-01;1.5803095936903580e-01;-7.1536509639208531e-02;-1.9718474962333898e-01;-3.6387826717757400e-02;1.7726874669966133e-01;1.3341161725408943e-01;-1.0424910252324389e-01;-1.9046985947192674e-01
50,31,4.6647095989593188e+00,2.6671951684302069e-14,4.6647095989593197e+00,-1.8677240918856547e-01;-1.2414941320848422e-01;1.0424910252371669e-01;1.9344479233887710e-01;2.4335507812666600e-02;-1.7726874670011752e-01;-1.4216774533980528e-01;8.2768481710248629e-02;1.9718474962390642e-01;4.8302114133185282e-02;-1.6507787070939992e-01;-1.5803095936954159e-01;6.0033175083562144e-02;1.9793558710362502e-01;7.1536509639906945e-02;-1.5038458246987726e-01;-1.7149858514310073e-01;3.6387826717203864e-02;1.9568592284725825e-01;9.3686484580641785e-02;-1.3341161725375947e-01;-1.8236646718185270e-01;1.2190875989684253e-02;1.9046985947180237e-01;1.1441626791367361e-01;-1.1441626791247314e-01;-1.9046985947212844e-01;-1.2190875991002745e-02;1.8236646718102620e-01;1.3341161725447798e-01;-9.3686484579194179e-02;-1.9568592284696440e-01;-3.6387826718346838e-02;1.7149858514192440e-01;1.5038458247002159e-01;-7.1536509638526077e-02;-1.9793558710271436e-01;-6.0033175084310580e-02;1.5803095936816705e-01;1.6507787070898711e-01;-4.8302114132142589e-02;-1.9718474962256397e-01;-8.2768481710393346e-02;1.4216774533843676e-01;1.7726874669921383e-01;-2.4335507812118559e-02;-1.9344479233741288e-01;-1.0424910252318158e-01;1.2414941320739804e-01;1.8677240918728036e-01
50,32,4.7795717465853551e+00,7.2358785629944578e-14,4.7795717465853587e+00,-1.8236646718046101e-01;-1.4216774533858501e-01;7.1536509638999518e-02;1.9793558710245510e-01;8.2768481709931563e-02;-1.3341161725373141e-01;-1.8677240918721985e-01;-1.2190875990646740e-02;1.7726874669909404e-01;1.5038458246990721e-01;-6.0033175083335569e-02;-1.9718474962298213e-01;-9.3686484580010040e-02;1.2414941320713456e-01;1.9046985947171377e-01;2.4335507813011966e-02;-1.7149858514185803e-01;-1.5803095936914935e-01;4.8302114132193506e-02;1.9568592284678843e-01;1.0424910252384922e-01;-1.1441626791243348e-01;-1.9344479233821735e-01;-3.6387826718694276e-02;1.6507787070887825e-01;1.6507787070989505e-01;-3.6387826717056405e-02;-1.9344479233801351e-01;-1.1441626791383198e-01;1.0424910252265258e-01;1.9568592284732902e-01;4.8302114133580723e-02;-1.5803095936870282e-01;-1.7149858514279340e-01;2.4335507811930505e-02;1.9046985947200284e-01;1.2414941320829473e-01;-9.3686484579605836e-02;-1.9718474962389410e-01;-6.0033175084357404e-02;1.5038458247035558e-01;1.7726874670043657e-01;-1.2190875990316322e-02;-1.8677240918839894e-01;-1.3341161725495265e-01;8.2768481710410874e-02;1.9793558710404469e-01;7.1536509639617316e-02;-1.4216774533967413e-01;-1.8236646718198030e-01
50,33,4.8914767115530822e+00,9.1454621653497270e-14,4.8914767115530768e+00,1.7726874669966161e-01;1.5803095936862030e-01;-3.6387826717729138e-02;-1.9046985947154968e-01;-1.3341161725430498e-01;7.1536509639030951e-02;1.9718474962330634e-01;1.0424910252350354e-01;-1.0424910252302157e-01;-1.9718474962338439e-01;-7.1536509639686593e-02;1.3341161725435999e-01;1.9046985947240574e-01;3.6387826717783532e-02;-1.5803095936920819e-01;-1.7726874669968506e-01;3.3948845970722017e-13;1.7726874669999718e-01;1.5803095936869141e-01;-3.6387826718202579e-02;-1.9046985947164616e-01;-1.3341161725370942e-01;7.1536509639164358e-02;1.9718474962300744e-01;1.0424910252340434e-01;-1.0424910252306759e-01;-1.9718474962308077e-01;-7.1536509639265264e-02;1.3341161725397091e-01;1.9046985947194683e-01;3.6387826718141836e-02;-1.5803095936882849e-01;-1.7726874669975110e-01;1.6227321632426194e-14;1.7726874669966106e-01;1.5803095936906886e-01;-3.6387826717576052e-02;-1.9046985947209169e-01;-1.3341161725440454e-01;7.1536509639472626e-02;1.9718474962351884e-01;1.0424910252335869e-01;-1.0424910252350592e-01;-1.9718474962351040e-01;-7.1536509638919846e-02;1.3341161725460818e-01;1.9046985947154021e-01;3.6387826717460298e-02;-1.5803095936862083e-01;-1.7726874669938805e-01
50,34,5.0000000000000000e+00,1.3193150275962276e-13,5.0000000000000000e+00,1.7149858514284252e-01;1.7149858514276695e-01;6.5339234917251995e-14;-1.7149858514255475e-01;-1.7149858514221605e-01;4.6251450548329565e-13;1.7149858514256788e-01;1.7149858514248029e-01;4.1675317538212476e-13;-1.7149858514171687e-01;-1.7149858514219196e-01;-1.1561233376380520e-13;1.7149858514274519e-01;1.7149858514291053e-01;2.4189025809206967e-13;-1.7149858514240110e-01;-1.7149858514250155e-01;3.0463434226318664e-13;1.7149858514288777e-01;1.7149858514258712e-01;-2.7840629778932024e-13;-1.7149858514276342e-01;-1.7149858514220331e-01;2.5720479874438628e-13;1.7149858514224911e-01;1.7149858514242070e-01;1.5913149798785999e-13;-1.7149858514222113e-01;-1.7149858514268734e-01;-4.2189488779532017e-13;1.7149858514272781e-01;1.7149858514284963e-01;2.3899144929296657e-13;-1.7149858514236227e-01;-1.7149858514254054e-01;3.8256941618208132e-13;1.7149858514285435e-01;1.7149858514264291e-01;1.0401209749890560e-15;-1.7149858514229238e-01;-1.7149858514162702e-01;4.1673423585748023e-13;1.7149858514235419e-01;1.7149858514272900e-01;3.9049702804760146e-13;-1.7149858514216190e-01;-1.7149858514255376e-01;-8.6938631773145540e-14;1.7149858514290803e-01;1.7149858514279814e-01
50,35,5.1047299459210098e+00,9.4424468244369564e-14,5.1047299459210116e+00,-1.6507787070957455e-01;-1.8236646718174662e-01;-3.6387826718041041e-02;1.4216774533918275e-01;1.9344479233829551e-01;7.1536509639335277e-02;-1.1441626791281576e-01;-1.9793558710287831e-01;-1.0424910252328222e-01;8.2768481710243202e-02;1.9568592284682129e-01;1.3341161725387332e-01;-4.8302114133024973e-02;-1.8677240918762525e-01;-1.5803095936871844e-01;1.2190875990896282e-02;1.7149858514263006e-01;1.7726874669964271e-01;2.4335507812354988e-02;-1.5038458246996622e-01;-1.9046985947219647e-01;-6.0033175084294586e-02;1.2414941320782315e-01;1.9718474962339830e-01;9.3686484580314103e-02;-9.3686484579523346e-02;-1.9718474962315202e-01;-1.2414941320809933e-01;6.0033175083748933e-02;1.9046985947154915e-01;1.5038458246989905e-01;-2.4335507812554325e-02;-1.7726874669963807e-01;-1.7149858514237287e-01;-1.2190875990095284e-02;1.5803095936917316e-01;1.8677240918798485e-01;4.8302114132421352e-02;-1.3341161725459375e-01;-1.9568592284752426e-01;-8.2768481710290387e-02;1.0424910252347684e-01;1.9793558710355361e-01;1.1441626791299686e-01;-7.1536509638978285e-02;-1.9344479233799700e-01;-1.4216774533917281e-01;3.6387826717492057e-02;1.8236646718107433e-01;1.6507787070891519e-01
50,36,5.2052692727585139e+00,5.8323716226974894e-14,5.2052692727585130e+00,-1.5803095936902600e-01;-1.9046985947193498e-01;-7.1536509639093887e-02;1.0424910252348304e-01;1.9718474962322444e-01;1.3341161725399561e-01;-3.6387826717800394e-02;-1.7726874669948275e-01;-1.7726874669974094e-01;-3.6387826718091883e-02;1.3341161725418246e-01;1.9718474962339752e-01;1.0424910252326945e-01;-7.1536509639293991e-02;-1.9046985947183825e-01;-1.5803095936895553e-01;-2.1487155948778358e-14;1.5803095936900086e-01;1.9046985947180398e-01;7.1536509638971693e-02;-1.0424910252329589e-01;-1.9718474962315136e-01;-1.3341161725439493e-01;3.6387826717582998e-02;1.7726874669980852e-01;1.7726874669975842e-01;3.6387826717608131e-02;-1.3341161725430917e-01;-1.9718474962312860e-01;-1.0424910252330406e-01;7.1536509639067422e-02;1.9046985947179260e-01;1.5803095936893874e-01;-1.8771709165361339e-14;-1.5803095936898143e-01;-1.9046985947196482e-01;-7.1536509639288495e-02;1.0424910252329334e-01;1.9718474962335814e-01;1.3341161725423514e-01;-3.6387826717964658e-02;-1.7726874669975470e-01;-1.7726874669945730e-01;-3.6387826717725370e-02;1.3341161725393394e-01;1.9718474962314655e-01;1.0424910252352038e-01;-7.1536509639160847e-02;-1.9046985947202136e-01;-1.5803095936897010e-01
